# Constructed from biom file																			
	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	ConsensusLineage
New.CleanUp.ReferenceOTU118515	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
New.CleanUp.ReferenceOTU72732	0	0	0	0.333333333	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU509	0.333333333	2.333333333	0	0	0.666666667	0	0	0.333333333	0.333333333	0	0	0.333333333	0.333333333	0	0.333333333	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU113219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__FW; g__4-29; s__
New.CleanUp.ReferenceOTU13035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU19457	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU19455	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU12351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU12353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
New.CleanUp.ReferenceOTU12352	0.333333333	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0	0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU12355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.666666667	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU12356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0.333333333	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU33547	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU82843	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__[Pedosphaeraceae]; g__Pedosphaera; s__
New.CleanUp.ReferenceOTU102251	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU44469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU32490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU108881	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU45738	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU45731	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU45734	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU72433	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__
New.CleanUp.ReferenceOTU72437	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU72434	0	0.666666667	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
New.CleanUp.ReferenceOTU110743	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__
New.CleanUp.ReferenceOTU110749	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU105702	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU76220	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU19606	0	0	0	0	0	0	0	0	0.333333333	1.333333333	0	1.333333333	0	1.666666667	0.666666667	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__NRP-J; f__; g__; s__
New.CleanUp.ReferenceOTU865	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__H39; f__; g__; s__
New.CleanUp.ReferenceOTU95005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
New.CleanUp.ReferenceOTU84873	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0.333333333	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
New.CleanUp.ReferenceOTU84872	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0.333333333	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU84871	0	0	0	0	0	0.666666667	0	0	0	0	0	0.666666667	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__FAC87; f__; g__; s__
New.CleanUp.ReferenceOTU31147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU31142	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
New.CleanUp.ReferenceOTU25361	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0.666666667	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__; s__
New.CleanUp.ReferenceOTU37721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU20629	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__; g__; s__
New.CleanUp.ReferenceOTU9104	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU112580	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU29700	0	0.333333333	0.5	0	0.333333333	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0.666666667	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
New.CleanUp.ReferenceOTU30235	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU30230	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU99251	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU99255	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU99254	0	0	0	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU109702	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
New.CleanUp.ReferenceOTU106910	0	0	0.5	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU33950	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1312	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU1313	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]
New.CleanUp.ReferenceOTU1310	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0.666666667	0	Unassigned
New.CleanUp.ReferenceOTU1311	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU1316	0	1	0	0	0	0	0	0	0.333333333	0	0	0	0.333333333	0	0	0	0.333333333	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU1317	0	0	0	0	0.333333333	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__; s__
New.CleanUp.ReferenceOTU1314	0	0	0	0.333333333	0.666666667	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Candidatus Rhabdochlamydia; s__
New.CleanUp.ReferenceOTU1315	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU1318	0	0	0	0	0.333333333	0	0	0	0	0	1	0	0	0	0.333333333	0.333333333	0	0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__; g__; s__
New.CleanUp.ReferenceOTU1319	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU29999	0	0.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
New.CleanUp.ReferenceOTU27238	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
New.CleanUp.ReferenceOTU116827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__GN02; c__3BR-5F; o__; f__; g__; s__
New.CleanUp.ReferenceOTU17617	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU15562	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU91069	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU47648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU63910	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	Unassigned
New.CleanUp.ReferenceOTU70978	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__PAUC26f; g__; s__
New.CleanUp.ReferenceOTU14216	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU14215	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0.666666667	0	0.333333333	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU14211	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
New.CleanUp.ReferenceOTU26848	0	0.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU51450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__Conexibacter; s__
New.CleanUp.ReferenceOTU120367	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU109096	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
New.CleanUp.ReferenceOTU109090	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU111145	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU69513	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0.333333333	0	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__; f__; g__; s__
New.CleanUp.ReferenceOTU55953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU55957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU55955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU19122	0	0	0	0	0	0.333333333	0	0	0	0.333333333	1	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Trebouxiophyceae; g__; s__
New.CleanUp.ReferenceOTU62635	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU2638	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0.333333333	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU2639	0.333333333	0.666666667	1	0	0.666666667	0	0	0	0.333333333	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
New.CleanUp.ReferenceOTU48163	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU2634	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__WS3; c__PRR-12; o__LD1-PA13; f__; g__; s__
New.CleanUp.ReferenceOTU2635	0	0.666666667	0	3	1	0	1	0	0	0	0.666666667	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU2636	0.333333333	0	0	1.666666667	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU41052	0	0	0	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.CleanUp.ReferenceOTU55376	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0.333333333	0.333333333	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__; s__
New.CleanUp.ReferenceOTU55374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
New.CleanUp.ReferenceOTU97055	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU12805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU12807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.666666667	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU98554	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU98557	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU98559	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU41139	0	0	0.5	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU34351	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU34354	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU6640	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU6642	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU81741	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU51385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU119173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__
New.CleanUp.ReferenceOTU81748	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacterineae; g__; s__
New.CleanUp.ReferenceOTU116790	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU50293	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU75443	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__OD1; c__Mb-NB09; o__; f__; g__; s__
New.CleanUp.ReferenceOTU75444	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU53926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU102873	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
New.CleanUp.ReferenceOTU928	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	0	1	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__; g__; s__
New.CleanUp.ReferenceOTU43025	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	Unassigned
New.CleanUp.ReferenceOTU43021	0	0.666666667	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
New.CleanUp.ReferenceOTU43022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.666666667	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU74718	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Methylacidiphilae]; o__S-BQ2-57; f__; g__; s__
New.CleanUp.ReferenceOTU87263	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__; g__; s__
New.CleanUp.ReferenceOTU10230	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU10232	0	0	0	0	0	0	0	2.333333333	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU10234	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
New.CleanUp.ReferenceOTU5739	0	0.666666667	0	0	0	0	0.333333333	0	0.333333333	0	0	0	0.333333333	0	0.333333333	0.333333333	0	0.333333333	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
New.CleanUp.ReferenceOTU85938	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU22264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	Unassigned
New.CleanUp.ReferenceOTU37071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU103003	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__SAGMA-X; g__; s__
New.CleanUp.ReferenceOTU103002	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
